"","Mantel.local","Class.Index","P.value","run","Comparison.type","Yard.diff","Neighbor.distance","Num.nursery","Mimicry","Constraints","Step"
"93.10",0.0025579262242433,21,0.108910891089109,93,"equal-or-greater","1",12,1,TRUE,"off",35
"93.11",0.00227416137664597,23,0.118811881188119,93,"equal-or-greater","1",12,1,TRUE,"off",35
"93.12",0.00216715587218292,25,0.128712871287129,93,"equal-or-greater","1",12,1,TRUE,"off",35
"93.13",0.00180372981845653,27,0.138613861386139,93,"equal-or-greater","1",12,1,TRUE,"off",35
"93.14",0.00170664739364796,29,0.148514851485149,93,"equal-or-greater","1",12,1,TRUE,"off",35
"94",0.00145951048894873,1,0.0099009900990099,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.1",0.00207780284149951,3,0.0198019801980198,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.2",0.00249229257592408,5,0.0297029702970297,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.3",0.00257913673089713,7,0.0396039603960396,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.4",0.00284048021067557,9,0.0495049504950495,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.5",0.00281793013623958,11,0.0594059405940594,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.6",0.00271956515458745,13,0.0693069306930693,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.7",0.00258985456624133,15,0.0792079207920792,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.8",0.00229297624358886,17,0.0891089108910891,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.9",0.00205057432502233,19,0.099009900990099,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.10",0.00199468580498914,21,0.108910891089109,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.11",0.00154704426039284,23,0.118811881188119,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.12",0.00157631011300319,25,0.128712871287129,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.13",0.00144869136860101,27,0.138613861386139,94,"equal-or-greater","1",12,1,TRUE,"off",49
"94.14",0.00146411034809612,29,0.148514851485149,94,"equal-or-greater","1",12,1,TRUE,"off",49
"95",0.00118677294466924,1,0.0099009900990099,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.1",0.00158912172087108,3,0.0198019801980198,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.2",0.00181986884599058,5,0.0297029702970297,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.3",0.00173087932605355,7,0.0396039603960396,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.4",0.00175928967988748,9,0.0495049504950495,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.5",0.00168540419162633,11,0.0594059405940594,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.6",0.00125699688552361,13,0.0693069306930693,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.7",0.00106306207137639,15,0.0792079207920792,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.8",0.000897266509663582,17,0.0891089108910891,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.9",0.000526596812654283,19,0.108910891089109,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.10",0.00033119675609053,21,0.267326732673267,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.11",-0.000117672174651644,23,0.534653465346535,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.12",-0.000369366334686323,25,0.712871287128713,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.13",-0.000641638399820085,27,0.673267326732673,95,"equal-or-greater","1",12,1,TRUE,"off",65
"95.14",-0.000917599508984577,29,0.594059405940594,95,"equal-or-greater","1",12,1,TRUE,"off",65
"96",0.000937342286046395,1,0.0099009900990099,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.1",0.00134286543092579,3,0.0198019801980198,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.2",0.0014263460921545,5,0.0297029702970297,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.3",0.00160614291552546,7,0.0396039603960396,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.4",0.00166020412665449,9,0.0495049504950495,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.5",0.00172288454191312,11,0.0594059405940594,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.6",0.00147205470793957,13,0.0693069306930693,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.7",0.00114636635790624,15,0.0792079207920792,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.8",0.000960572944283441,17,0.0891089108910891,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.9",0.000771470538830766,19,0.099009900990099,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.10",0.000754106962570022,21,0.118811881188119,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.11",0.00061635138540402,23,0.237623762376238,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.12",0.000510196039890007,25,0.356435643564356,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.13",0.000628765403190061,27,0.475247524752475,96,"equal-or-greater","1",12,1,TRUE,"off",55
"96.14",0.000433819604678454,29,0.594059405940594,96,"equal-or-greater","1",12,1,TRUE,"off",55
"97",0.00157045545947149,1,0.0099009900990099,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.1",0.00232180426454278,3,0.0198019801980198,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.2",0.0026060851273967,5,0.0297029702970297,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.3",0.00265528347369255,7,0.0396039603960396,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.4",0.00288909648316343,9,0.0495049504950495,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.5",0.00273985943504645,11,0.0594059405940594,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.6",0.00250696342617477,13,0.0693069306930693,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.7",0.00225274713912476,15,0.0792079207920792,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.8",0.00194259009928734,17,0.0891089108910891,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.9",0.00165983392482048,19,0.099009900990099,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.10",0.0014815369880928,21,0.108910891089109,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.11",0.00113796103346994,23,0.118811881188119,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.12",0.000808901535537978,25,0.148514851485149,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.13",0.000512022717520306,27,0.297029702970297,97,"equal-or-greater","1",12,1,TRUE,"off",42
"97.14",0.00037244622461894,29,0.445544554455445,97,"equal-or-greater","1",12,1,TRUE,"off",42
"98",0.00137613500220965,1,0.0099009900990099,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.1",0.00217518466919831,3,0.0198019801980198,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.2",0.00260920395985521,5,0.0297029702970297,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.3",0.00276186505277167,7,0.0396039603960396,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.4",0.00306695205805323,9,0.0495049504950495,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.5",0.00303160847913653,11,0.0594059405940594,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.6",0.00302757563043937,13,0.0693069306930693,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.7",0.00297970387356725,15,0.0792079207920792,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.8",0.00299650517290451,17,0.0891089108910891,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.9",0.00301649124796171,19,0.099009900990099,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.10",0.00273876467944538,21,0.108910891089109,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.11",0.00258121479097509,23,0.118811881188119,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.12",0.00255693498934265,25,0.128712871287129,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.13",0.00237886563779332,27,0.138613861386139,98,"equal-or-greater","1",12,1,TRUE,"off",65
"98.14",0.00243938287127175,29,0.148514851485149,98,"equal-or-greater","1",12,1,TRUE,"off",65
"99",0.00179346285085318,1,0.0099009900990099,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.1",0.00299304666352187,3,0.0198019801980198,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.2",0.00378427199395344,5,0.0297029702970297,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.3",0.00392014491387682,7,0.0396039603960396,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.4",0.00441444324872897,9,0.0495049504950495,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.5",0.00438726472185138,11,0.0594059405940594,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.6",0.00451998639067878,13,0.0693069306930693,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.7",0.00444061409557694,15,0.0792079207920792,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.8",0.00432435929444084,17,0.0891089108910891,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.9",0.00427182891215124,19,0.099009900990099,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.10",0.00400161463913702,21,0.108910891089109,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.11",0.00351357271849337,23,0.118811881188119,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.12",0.00321848319156307,25,0.128712871287129,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.13",0.00289998386313981,27,0.138613861386139,99,"equal-or-greater","1",12,1,TRUE,"off",61
"99.14",0.00268253439730661,29,0.148514851485149,99,"equal-or-greater","1",12,1,TRUE,"off",61
"100",0.00141996719084761,1,0.0099009900990099,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.1",0.00221070712891332,3,0.0198019801980198,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.2",0.0026967859052827,5,0.0297029702970297,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.3",0.00284257244982516,7,0.0396039603960396,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.4",0.00320188029414363,9,0.0495049504950495,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.5",0.00309111698416956,11,0.0594059405940594,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.6",0.00308333523980344,13,0.0693069306930693,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.7",0.00283381263514449,15,0.0792079207920792,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.8",0.00273366808336032,17,0.0891089108910891,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.9",0.00268682548674493,19,0.099009900990099,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.10",0.00251149905389272,21,0.108910891089109,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.11",0.00216289736228085,23,0.118811881188119,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.12",0.00205695317632563,25,0.128712871287129,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.13",0.00168347737532355,27,0.138613861386139,100,"equal-or-greater","1",12,1,TRUE,"off",92
"100.14",0.00150549047056359,29,0.148514851485149,100,"equal-or-greater","1",12,1,TRUE,"off",92
"101",0.0116474096621207,1,0.0099009900990099,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.1",0.00186263735585404,3,0.0198019801980198,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.2",0.000721494438971381,5,0.0297029702970297,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.3",0.000333284502262812,7,0.0594059405940594,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.4",0.000569673439385515,9,0.0495049504950495,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.5",0.000343822321846625,11,0.118811881188119,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.6",0.000242676824231137,13,0.257425742574257,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.7",0.000257245994807639,15,0.455445544554455,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.8",0.0001501804273636,17,0.683168316831683,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.9",3.27686473864938e-05,19,0.910891089108911,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.10",-4.76745279839855e-05,21,1,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.11",0.000354918511044744,23,1,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.12",0.000241866997522666,25,1,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.13",0.000578081157549878,27,0.712871287128713,101,"equal-or-greater","2",1,1,TRUE,"off",24
"101.14",0.000412840797018296,29,1,101,"equal-or-greater","2",1,1,TRUE,"off",24
"102",0.0115238716699079,1,0.0099009900990099,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.1",0.00172849934764106,3,0.0198019801980198,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.2",0.000185736055274082,5,0.138613861386139,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.3",0.000132376343769477,7,0.277227722772277,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.4",-0.000263384520611727,9,0.415841584158416,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.5",-0.000374947750081235,11,0.277227722772277,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.6",-0.00050767816478295,13,0.148514851485149,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.7",-0.000582332943423181,15,0.297029702970297,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.8",-0.000835860189519916,17,0.0891089108910891,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.9",-0.000798481317899139,19,0.138613861386139,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.10",-0.00137010620237742,21,0.108910891089109,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.11",-0.00144773928598851,23,0.118811881188119,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.12",-0.00118268436986926,25,0.128712871287129,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.13",-0.00099129328939124,27,0.207920792079208,102,"equal-or-greater","2",1,1,TRUE,"off",23
"102.14",-0.000834371135452147,29,0.237623762376238,102,"equal-or-greater","2",1,1,TRUE,"off",23
"103",0.0109358536413749,1,0.0099009900990099,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.1",0.00178970592051588,3,0.0198019801980198,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.2",0.000887044002317605,5,0.0297029702970297,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.3",0.000636263519642227,7,0.0396039603960396,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.4",0.00068902833876466,9,0.0495049504950495,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.5",0.00122422845154169,11,0.0594059405940594,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.6",0.000732312756117243,13,0.0693069306930693,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.7",0.00106491990955449,15,0.0792079207920792,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.8",0.000884707455917966,17,0.0891089108910891,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.9",0.000790045788923764,19,0.099009900990099,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.10",0.000991077821516434,21,0.108910891089109,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.11",0.000881394997442415,23,0.118811881188119,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.12",0.00119786777698809,25,0.128712871287129,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.13",0.00093910873353488,27,0.138613861386139,103,"equal-or-greater","2",1,1,TRUE,"off",23
"103.14",0.00132309793855159,29,0.148514851485149,103,"equal-or-greater","2",1,1,TRUE,"off",23
"104",0.011248635538812,1,0.0099009900990099,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.1",0.00167686843746769,3,0.0198019801980198,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.2",0.000598079575948564,5,0.0297029702970297,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.3",0.000674506919341585,7,0.0396039603960396,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.4",0.000952889380693801,9,0.0495049504950495,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.5",0.000785665572812453,11,0.0594059405940594,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.6",0.000859496233437533,13,0.0693069306930693,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.7",0.000931125764071829,15,0.0792079207920792,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.8",0.000973896797171458,17,0.0891089108910891,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.9",0.00105823452625979,19,0.099009900990099,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.10",0.00129357813173381,21,0.108910891089109,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.11",0.00109952178105379,23,0.118811881188119,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.12",0.00115850450666998,25,0.128712871287129,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.13",0.00135503230550965,27,0.138613861386139,104,"equal-or-greater","2",1,1,TRUE,"off",25
"104.14",0.000991574780891548,29,0.148514851485149,104,"equal-or-greater","2",1,1,TRUE,"off",25
"105",0.0113979072790664,1,0.0099009900990099,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.1",0.00227298321702325,3,0.0198019801980198,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.2",0.00086311849749614,5,0.0297029702970297,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.3",0.00100631902801306,7,0.0396039603960396,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.4",0.00118059579394339,9,0.0495049504950495,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.5",0.00125321023539514,11,0.0594059405940594,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.6",0.00117673259251097,13,0.0693069306930693,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.7",0.00110395064220183,15,0.0792079207920792,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.8",0.00117519075924427,17,0.0891089108910891,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.9",0.00142391637076416,19,0.099009900990099,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.10",0.00107576982524696,21,0.108910891089109,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.11",0.000635826717361358,23,0.118811881188119,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.12",0.000691593396782528,25,0.128712871287129,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.13",0.000569259859435493,27,0.158415841584158,105,"equal-or-greater","2",1,1,TRUE,"off",18
"105.14",0.000455799790576707,29,0.257425742574257,105,"equal-or-greater","2",1,1,TRUE,"off",18
"106",0.011462231223118,1,0.0099009900990099,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.1",0.00174808410415454,3,0.0198019801980198,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.2",0.000604702023944894,5,0.0297029702970297,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.3",0.00026204550296204,7,0.0693069306930693,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.4",0.000529557557356271,9,0.0495049504950495,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.5",0.000429316106739822,11,0.099009900990099,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.6",0.000715827510718348,13,0.0693069306930693,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.7",0.000383378614023019,15,0.148514851485149,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.8",0.000579558243283257,17,0.118811881188119,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.9",0.000581984385002543,19,0.207920792079208,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.10",0.000590324891807939,21,0.277227722772277,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.11",0.000649309544784739,23,0.346534653465347,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.12",0.000816359140757763,25,0.415841584158416,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.13",0.00101192256574031,27,0.138613861386139,106,"equal-or-greater","2",1,1,TRUE,"off",26
"106.14",0.00108362149808266,29,0.198019801980198,106,"equal-or-greater","2",1,1,TRUE,"off",26
"107",0.0112356725273077,1,0.0099009900990099,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.1",0.0016049370511677,3,0.0198019801980198,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.2",0.000304994235103678,5,0.0297029702970297,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.3",0.000198187157961111,7,0.198019801980198,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.4",0.000519826760300474,9,0.0891089108910891,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.5",0.000423386691119997,11,0.138613861386139,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.6",0.000883690573663159,13,0.0693069306930693,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.7",0.000381315052083202,15,0.316831683168317,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.8",0.000311794992075671,17,0.475247524752475,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.9",0.000327377461938162,19,0.633663366336634,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.10",0.000271896296157833,21,0.792079207920792,107,"equal-or-greater","2",1,1,TRUE,"off",25
"107.11",6.23635039682507e-05,23,0.99009900990099,107,"equal-or-greater","2",1,1,TRUE,"off",25
